down,first_down,game_id,play_id,play_type,yards_gained,ydstogo
1,0,57,2,pass,-5,10
2,0,57,3,run,0,8
1,1,57,4,pass,22,10
1,0,57,5,run,3,10
1,0,57,6,run,3,10
3,0,57,7,run,2,11
1,0,57,8,run,3,10
3,1,57,9,run,27,8
2,1,57,10,run,9,6
4,0,57,11,run,0,3
2,1,57,12,pass,8,7
1,1,57,13,pass,19,10
1,0,57,14,pass,4,10
2,0,57,15,pass,-5,8
1,1,57,16,pass,19,10
1,0,57,17,pass,5,10
2,0,57,18,run,0,8
2,0,57,19,run,3,5
3,1,57,20,pass,4,4
1,0,57,21,run,-4,10
1,1,57,22,pass,20,10
1,0,57,23,pass,3,10
2,0,57,24,pass,-4,9
1,0,57,25,run,6,10
3,1,57,26,pass,8,7
2,1,57,27,pass,12,7
3,0,57,28,pass,0,5
1,0,57,29,run,3,10
2,0,57,30,pass,0,8
2,0,57,31,pass,4,10
1,0,57,32,pass,2,10
2,0,57,33,pass,-7,8
2,0,57,34,pass,3,7
1,0,57,35,pass,3,10
1,0,57,36,pass,0,10
1,0,57,37,pass,3,10
1,0,57,38,run,3,10
1,0,57,39,pass,-3,10
2,0,57,40,run,2,9
1,0,57,41,run,-1,10
3,0,57,42,pass,2,4
3,0,57,43,run,0,1
4,0,57,44,pass,-9,3
2,0,57,45,pass,3,12
2,0,57,46,pass,4,10
1,0,57,47,run,3,10
1,1,57,48,pass,10,10
1,0,57,49,run,8,10
2,1,57,50,pass,9,8
1,0,57,51,run,6,10
1,0,57,52,pass,4,10
1,1,57,53,pass,12,10
3,0,57,54,pass,0,6
1,0,57,55,pass,9,10
1,0,57,56,run,3,10
1,0,57,57,pass,3,10
1,0,57,58,run,0,10
1,0,57,59,run,2,10
3,0,57,60,pass,10,15
3,0,57,61,pass,0,5
3,1,57,62,pass,11,6
1,0,57,63,pass,3,10
1,0,57,64,run,3,10
2,0,57,65,pass,0,12
3,1,57,66,pass,14,12
1,0,57,67,pass,0,10
2,0,57,68,pass,4,6
4,0,57,69,pass,2,10
1,0,57,70,pass,4,10
3,0,57,71,pass,9,10
1,0,57,72,run,6,10
1,0,57,73,pass,-3,10
4,1,57,74,pass,18,2
2,0,57,75,pass,1,9
3,0,57,76,pass,0,1
3,1,57,77,pass,13,3
1,0,57,78,run,3,10
4,0,57,79,pass,0,2
1,0,57,80,run,-4,10
2,0,57,81,pass,2,6
1,1,57,82,pass,15,10
3,0,57,83,pass,3,11
1,1,57,84,pass,11,10
3,1,57,85,run,3,2
1,0,57,86,run,3,10
1,0,57,87,run,3,10
1,0,57,88,pass,8,10
2,1,57,89,run,7,4
2,0,57,90,pass,0,8
3,1,57,91,run,2,1
2,0,57,92,run,-2,7
1,1,57,93,pass,19,10
2,1,57,94,run,8,5
3,0,57,95,run,2,3
1,0,57,96,run,6,10
1,0,57,97,pass,0,10
2,0,57,98,run,7,8
2,0,57,99,pass,5,10
3,0,57,100,pass,8,11
1,0,57,101,pass,0,10
3,0,57,102,pass,3,4
2,0,57,103,pass,4,6
1,0,57,104,pass,0,10
2,0,57,105,pass,-8,10
2,0,57,106,pass,4,9
1,0,57,107,pass,0,10
2,0,57,108,run,2,5
2,0,57,109,pass,0,5
3,0,57,110,pass,0,6
2,0,57,111,pass,0,8
3,1,57,112,pass,11,11
2,1,57,113,pass,3,1
2,0,57,114,pass,2,9
2,0,57,115,run,3,6
1,0,57,116,pass,2,10
2,0,57,117,run,4,6
2,0,57,118,run,0,4
1,0,57,119,pass,9,10
1,0,57,120,run,3,10
1,0,57,121,run,-5,10
2,0,57,122,pass,4,7
1,0,57,123,run,0,10
1,0,57,124,run,3,10
2,0,57,125,pass,0,7
1,0,57,126,pass,0,10
1,0,57,127,run,2,10
1,0,57,128,run,2,10
2,0,57,129,run,2,4
1,0,57,130,run,6,10
2,1,57,131,run,3,3
1,0,57,132,pass,3,10
3,1,57,133,pass,68,5
1,0,57,134,pass,3,10
2,1,57,135,pass,9,7
2,0,57,136,pass,2,5
1,0,57,137,pass,2,10
2,0,57,138,run,-5,7
1,0,57,139,run,3,10
1,0,57,140,run,2,10
1,0,57,141,pass,0,10
3,1,57,142,run,6,5
4,1,57,143,run,3,1
3,1,57,144,pass,20,11
3,0,57,145,pass,3,12
4,1,57,146,run,6,1
1,0,57,147,run,9,10
1,0,58,1,pass,3,10
1,0,58,2,pass,-6,10
1,1,58,3,pass,54,10
3,0,58,4,pass,3,5
1,0,58,5,pass,0,10
2,0,58,6,pass,9,10
1,0,58,7,run,2,10
1,0,58,8,pass,0,10
1,1,58,9,run,13,10
2,0,58,10,pass,3,5
3,1,58,11,run,7,4
1,0,58,12,pass,0,10
3,0,58,13,pass,0,9
1,0,58,14,pass,-4,10
1,0,58,15,pass,3,10
1,0,58,16,run,0,10
2,0,58,17,pass,2,8
1,0,58,18,run,0,10
3,1,58,19,pass,23,4
1,0,58,20,run,2,10
3,0,58,21,pass,-6,1
4,0,58,22,pass,0,1
2,0,58,23,pass,2,10
1,0,58,24,run,3,10
1,0,58,25,run,0,10
2,0,58,26,pass,0,8
2,1,58,27,pass,2,2
1,0,58,28,run,3,10
2,1,58,29,pass,8,8
2,1,58,30,pass,9,5
1,0,58,31,run,3,10
1,0,58,32,run,-3,10
2,0,58,33,run,4,11
2,1,58,34,pass,4,2
1,1,58,35,pass,10,10
2,0,58,36,pass,0,9
1,1,58,37,pass,17,10
1,0,58,38,run,6,10
2,0,58,39,run,4,9
3,1,58,40,run,6,4
3,1,58,41,pass,8,3
2,0,58,42,run,4,10
1,0,58,43,pass,-6,10
2,1,58,44,run,6,6
3,1,58,45,pass,11,2
1,0,58,46,pass,0,10
1,0,58,47,pass,3,10
2,0,58,48,run,-6,6
2,0,58,49,pass,0,11
3,0,58,50,run,3,15
3,1,58,51,pass,4,3
1,0,58,52,pass,0,10
1,0,58,53,pass,2,10
2,0,58,54,pass,4,7
4,0,58,55,pass,0,2
1,0,58,56,run,2,10
2,1,58,57,run,8,3
3,0,58,58,run,2,4
1,0,58,59,run,3,10
3,0,58,60,pass,0,1
2,1,58,61,pass,10,9
2,0,58,62,pass,0,11
2,0,58,63,run,6,8
2,0,58,64,run,6,7
1,1,58,65,run,11,10
1,0,58,66,run,0,10
2,1,58,67,pass,10,9
3,0,58,68,run,3,4
1,0,58,69,pass,0,10
2,0,58,70,run,2,9
1,0,58,71,run,-5,10
2,0,58,72,run,-1,8
3,1,58,73,run,2,1
1,0,58,74,run,3,10
1,1,58,75,pass,10,10
1,0,58,76,run,6,10
2,0,58,77,pass,3,10
1,0,58,78,pass,8,10
1,0,58,79,run,6,10
2,0,58,80,run,2,9
3,0,58,81,pass,-7,8
1,0,58,82,pass,0,10
2,0,58,83,run,0,1
4,0,58,84,pass,0,2
2,0,58,85,pass,4,8
3,0,58,86,run,-2,12
4,1,58,87,pass,10,3
1,0,58,88,pass,0,10
3,0,58,89,pass,-4,3
2,0,58,90,run,0,8
2,0,58,91,pass,2,13
1,0,58,92,pass,9,10
3,0,58,93,run,3,7
4,1,58,94,pass,2,1
2,1,58,95,pass,11,10
1,0,58,96,run,3,10
2,1,58,97,run,3,1
4,1,58,98,run,2,1
1,0,58,99,pass,0,10
4,1,58,100,pass,13,10
3,1,58,101,pass,22,5
3,1,58,102,pass,11,8
1,0,58,103,run,3,10
2,0,58,104,run,3,6
1,0,58,105,run,7,10
1,1,58,106,pass,20,10
2,0,58,107,pass,2,4
2,0,58,108,pass,0,7
1,0,58,109,pass,0,10
1,1,58,110,pass,18,10
1,0,58,111,pass,0,10
1,0,58,112,pass,0,10
2,0,58,113,pass,3,10
2,0,58,114,run,0,8
3,1,58,115,pass,4,2
3,0,58,116,pass,-4,10
2,0,58,117,pass,5,6
1,0,58,118,pass,9,10
2,0,58,119,pass,0,7
2,0,58,120,run,-6,5
3,0,58,121,pass,4,20
1,0,58,122,pass,9,10
1,0,58,123,pass,3,10
3,0,58,124,pass,-7,10
1,0,58,125,run,3,10
3,0,58,126,pass,0,11
2,0,58,127,pass,7,8
2,0,58,128,pass,4,9
1,0,58,129,pass,0,10
2,0,58,130,run,0,8
1,0,58,131,pass,4,10
2,0,58,132,run,2,8
3,1,58,133,pass,10,10
1,1,58,134,pass,23,10
1,1,58,135,run,15,10
1,1,58,136,pass,52,10
2,0,58,137,pass,0,10
4,0,58,138,pass,0,1
3,0,58,139,run,1,10
1,0,58,140,pass,0,10
3,0,59,1,pass,0,10
1,0,59,2,run,3,10
2,1,59,3,pass,50,2
2,0,59,4,pass,5,12
2,0,59,5,run,2,6
3,1,59,6,pass,4,2
2,0,59,7,run,3,9
3,1,59,8,pass,12,10
2,1,59,9,pass,18,5
2,0,59,10,run,0,7
3,1,59,11,run,3,1
4,0,59,12,pass,0,1
1,0,59,13,run,2,10
1,0,59,14,pass,4,10
1,1,59,15,pass,20,10
3,0,59,16,pass,0,10
4,1,59,17,pass,9,1
1,0,59,18,run,1,10
1,0,59,19,run,3,10
3,1,59,20,pass,10,3
2,0,59,21,run,-5,1
4,1,59,22,pass,3,3
4,0,59,23,pass,0,1
2,0,59,24,pass,-7,5
1,1,59,25,pass,13,10
2,1,59,26,pass,9,3
1,1,59,27,pass,12,10
1,0,59,28,run,3,10
3,1,59,29,pass,21,6
1,0,59,30,pass,5,10
1,0,59,31,pass,2,10
1,0,59,32,pass,4,10
2,0,59,33,run,6,9
1,0,59,34,run,2,10
3,1,59,35,run,3,2
2,0,59,36,pass,0,11
1,0,59,37,run,-2,10
2,1,59,38,pass,44,4
3,0,59,39,run,2,6
2,0,59,40,pass,-3,12
1,0,59,41,run,6,10
4,0,59,42,run,-4,2
2,0,59,43,pass,-4,10
3,0,59,44,run,0,4
2,1,59,45,pass,9,1
2,1,59,46,run,13,3
1,0,59,47,pass,0,10
1,0,59,48,pass,4,10
3,0,59,49,pass,0,5
4,1,59,50,run,3,1
1,0,59,51,run,3,10
1,0,59,52,run,2,10
3,0,59,53,pass,0,12
2,0,59,54,pass,0,9
1,0,59,55,run,0,10
1,0,59,56,run,3,10
1,0,59,57,pass,0,10
3,1,59,58,pass,17,15
1,0,59,59,pass,-3,10
2,0,59,60,run,0,11
2,0,59,61,run,2,10
4,0,59,62,run,-2,5
3,1,59,63,pass,3,2
2,1,59,64,pass,3,2
1,0,59,65,pass,9,10
3,1,59,66,pass,4,2
1,0,59,67,run,0,10
1,0,59,68,run,2,10
1,1,59,69,pass,10,10
1,0,59,70,run,0,10
1,0,59,71,run,2,10
3,0,59,72,pass,0,15
2,0,59,73,run,3,9
2,0,59,74,pass,0,10
1,0,59,75,pass,0,10
1,0,59,76,run,3,10
2,0,59,77,pass,0,4
3,1,59,78,run,3,3
4,1,59,79,run,3,3
1,1,59,80,run,17,10
3,1,59,81,pass,36,15
3,0,59,82,pass,1,3
1,0,59,83,pass,0,10
2,0,59,84,pass,0,9
2,0,59,85,run,2,8
2,0,59,86,pass,0,6
2,1,59,87,pass,19,9
1,1,59,88,pass,18,10
3,0,59,89,pass,3,9
2,1,59,90,pass,11,9
3,0,59,91,pass,-7,6
1,1,59,92,pass,10,10
1,1,59,93,run,17,10
1,0,59,94,pass,2,10
1,0,59,95,run,7,10
2,0,59,96,pass,3,4
1,1,59,97,pass,10,10
3,0,59,98,pass,3,5
3,0,59,99,pass,3,20
3,0,59,100,run,-4,2
3,0,59,101,pass,0,8
1,0,59,102,run,2,10
1,0,59,103,pass,0,10
2,0,59,104,pass,0,7
3,0,59,105,pass,0,10
1,0,59,106,pass,4,10
3,0,59,107,pass,-5,4
1,0,59,108,pass,4,10
3,0,59,109,pass,2,3
1,0,59,110,pass,0,10
1,0,59,111,pass,4,10
2,1,59,112,pass,10,10
2,1,59,113,run,3,2
1,0,59,114,pass,0,10
2,0,59,115,pass,-4,11
1,0,59,116,run,7,10
1,0,59,117,run,-6,10
1,0,59,118,pass,-5,10
2,0,59,119,run,2,6
1,0,59,120,run,0,10
2,1,59,121,run,41,3
1,0,59,122,pass,0,10
2,0,59,123,pass,0,9
1,0,59,124,pass,0,10
2,1,59,125,pass,20,7
2,0,59,126,pass,0,8
2,0,59,127,run,3,10
1,0,59,128,pass,0,10
2,1,59,129,run,2,2
4,0,59,130,run,0,3
3,1,59,131,pass,23,10
2,0,59,132,pass,11,12
1,0,59,133,run,3,10
4,1,59,134,pass,8,1
1,0,59,135,run,3,10
1,0,59,136,run,-8,10
1,0,59,137,run,3,10
3,0,59,138,pass,2,3
2,0,59,139,pass,4,9
1,0,59,140,pass,0,10
1,0,59,141,pass,0,10
1,0,59,142,pass,0,10
1,0,59,143,run,0,10
1,0,59,144,run,3,10
3,1,59,145,pass,2,1
1,1,59,146,pass,12,10
2,0,59,147,pass,4,10
2,0,59,148,run,3,8
2,0,59,149,pass,-3,6
2,1,59,150,pass,9,8
1,0,59,151,pass,-4,10
3,0,59,152,pass,-4,9
2,0,59,153,pass,9,12
3,0,59,154,run,2,4
2,1,60,1,run,8,4
2,1,60,2,run,2,1
3,0,60,3,run,3,10
1,0,60,4,pass,9,10
2,1,60,5,run,31,8
3,0,60,6,pass,0,8
1,0,60,7,pass,-6,10
1,0,60,8,pass,3,10
3,0,60,9,pass,0,2
1,0,60,10,run,0,10
3,0,60,11,pass,3,10
2,1,60,12,pass,23,11
3,0,60,13,pass,0,1
1,0,60,14,run,1,10
3,0,60,15,pass,2,5
3,1,60,16,run,8,7
3,1,60,17,pass,4,3
2,0,60,18,pass,-6,9
1,1,60,19,pass,23,10
3,0,60,20,pass,0,11
2,1,60,21,pass,11,7
2,1,60,22,run,2,1
3,0,60,23,pass,-7,7
3,0,60,24,pass,0,6
3,1,60,25,pass,4,2
4,0,60,26,pass,3,5
2,1,60,27,run,8,1
3,0,60,28,pass,-4,7
2,0,60,29,pass,10,12
3,1,60,30,run,3,2
2,0,60,31,run,0,8
3,1,60,32,run,10,3
1,0,60,33,run,-4,10
2,1,60,34,pass,19,7
3,0,60,35,pass,2,15
1,0,60,36,run,7,10
3,1,60,37,pass,20,4
2,0,60,38,run,2,6
3,1,60,39,pass,52,9
2,0,60,40,pass,0,7
1,0,60,41,run,4,10
2,1,60,42,pass,19,11
4,0,60,43,pass,0,4
1,0,60,44,pass,2,10
1,0,60,45,pass,3,10
3,1,60,46,pass,9,1
3,0,60,47,run,3,7
1,0,60,48,pass,9,10
2,1,60,49,run,44,7
2,0,60,50,pass,0,8
2,0,60,51,pass,0,5
2,0,60,52,pass,0,9
1,0,60,53,run,2,10
1,0,60,54,run,8,10
2,0,60,55,run,0,1
2,0,60,56,pass,0,6
2,0,60,57,pass,0,5
2,0,60,58,pass,2,12
2,1,60,59,run,3,2
1,0,60,60,run,2,10
1,0,60,61,pass,0,10
3,0,60,62,pass,2,8
1,0,60,63,run,3,10
3,1,60,64,pass,8,5
1,1,60,65,pass,10,10
2,1,60,66,pass,19,12
1,0,60,67,pass,-6,10
1,0,60,68,run,1,10
3,1,60,69,pass,22,7
2,0,60,70,pass,2,9
2,0,60,71,run,2,3
3,1,60,72,pass,42,10
3,1,60,73,pass,3,3
1,0,60,74,run,3,10
3,0,60,75,pass,0,9
3,0,60,76,pass,4,5
1,0,60,77,pass,1,10
1,0,60,78,run,-3,10
1,0,60,79,run,2,10
3,1,60,80,pass,10,2
2,0,60,81,run,3,13
1,0,60,82,run,7,10
2,0,60,83,run,3,6
2,1,60,84,pass,3,1
1,0,60,85,run,3,10
1,1,60,86,pass,21,10
2,0,60,87,run,3,8
1,0,60,88,run,2,10
3,1,60,89,pass,11,7
1,0,60,90,run,3,10
2,1,60,91,pass,4,4
1,0,60,92,run,3,10
3,1,60,93,pass,10,3
2,0,60,94,run,6,9
3,1,60,95,run,7,1
1,0,60,96,pass,4,10
1,0,60,97,pass,4,10
1,1,60,98,pass,12,10
3,0,60,99,run,-4,2
1,0,60,100,pass,8,10
2,0,60,101,pass,3,11
2,0,60,102,pass,0,7
2,0,60,103,pass,0,11
2,1,60,104,pass,10,6
2,0,60,105,run,3,4
2,0,60,106,run,11,13
2,0,60,107,pass,3,9
3,0,60,108,pass,9,12
1,0,60,109,pass,2,10
2,1,60,110,run,3,2
3,1,60,111,pass,11,9
1,1,60,112,pass,20,10
2,0,60,113,run,3,11
3,0,60,114,pass,0,20
1,0,60,115,pass,8,10
2,1,60,116,pass,67,2
1,0,60,117,run,0,10
2,0,60,118,run,-7,7
4,0,60,119,run,3,15
1,0,60,120,run,6,10
2,1,60,121,run,8,2
2,0,60,122,run,2,6
2,0,60,123,pass,-4,4
4,1,60,124,pass,4,2
2,1,60,125,run,8,7
1,1,60,126,pass,10,10
1,0,60,127,run,1,10
1,0,60,128,run,7,10
1,0,60,129,pass,3,10
4,1,60,130,run,55,10
1,0,60,131,run,-6,10
3,0,60,132,run,0,3
1,0,60,133,run,3,10
2,0,60,134,pass,-8,10
1,0,60,135,run,0,10
2,0,60,136,pass,0,9
3,0,60,137,pass,0,10
2,0,60,138,run,8,9
2,0,60,139,pass,0,1
1,0,60,140,pass,4,10
4,1,60,141,pass,10,2
1,0,60,142,pass,4,10
4,0,60,143,pass,0,10
1,0,60,144,pass,0,10
2,0,60,145,pass,4,9
2,1,60,146,pass,9,7
3,1,60,147,pass,3,3
3,0,60,148,run,2,4
1,0,60,149,pass,8,10
3,1,61,1,pass,13,2
3,0,61,2,pass,0,3
1,0,61,3,pass,4,10
1,0,61,4,run,3,10
2,1,61,5,pass,11,10
1,0,61,6,pass,0,10
3,0,61,7,pass,4,10
1,0,61,8,run,3,10
1,0,61,9,run,-5,10
1,0,61,10,run,0,10
3,0,61,11,pass,0,10
1,1,61,12,pass,21,10
1,0,61,13,run,0,10
3,1,61,14,pass,21,10
1,0,61,15,pass,-4,10
2,0,61,16,run,1,7
3,0,61,17,pass,0,12
1,0,61,18,run,8,10
2,1,61,19,run,7,7
1,0,61,20,run,3,10
3,1,61,21,run,6,1
2,0,61,22,pass,0,8
2,0,61,23,run,2,8
3,1,61,24,run,12,2
1,0,61,25,pass,2,10
2,0,61,26,run,3,6
1,1,61,27,pass,21,10
1,0,61,28,run,2,10
2,0,61,29,pass,4,10
1,0,61,30,run,3,10
1,0,61,31,pass,4,10
2,0,61,32,run,6,9
2,0,61,33,run,3,9
2,1,61,34,run,7,7
2,1,61,35,run,9,7
1,0,61,36,run,7,10
3,0,61,37,pass,0,7
2,0,61,38,run,3,10
3,0,61,39,run,0,10
1,0,61,40,pass,0,10
1,1,61,41,pass,10,10
1,0,61,42,run,0,10
2,1,61,43,run,13,6
3,0,61,44,pass,7,11
3,1,61,45,run,12,3
4,1,61,46,pass,8,1
1,0,61,47,pass,4,10
2,0,61,48,run,2,8
2,1,61,49,pass,12,8
2,0,61,50,run,-3,9
1,0,61,51,pass,7,10
1,0,61,52,run,3,10
1,0,61,53,pass,0,10
4,0,61,54,pass,-3,3
3,1,61,55,run,12,7
1,1,61,56,pass,12,10
3,1,61,57,run,4,1
1,1,61,58,pass,22,10
3,0,61,59,pass,0,4
4,1,61,60,pass,11,1
1,0,61,61,pass,2,10
2,0,61,62,run,0,3
2,0,61,63,pass,3,7
3,1,61,64,pass,4,2
2,0,61,65,pass,4,8
2,0,61,66,pass,3,8
1,1,61,67,pass,11,10
2,1,61,68,pass,3,3
3,1,61,69,pass,11,6
1,0,61,70,run,2,10
3,1,61,71,run,12,10
1,0,61,72,run,-2,10
3,0,61,73,pass,-10,1
4,0,61,74,pass,0,1
3,0,61,75,run,2,6
1,0,61,76,run,3,10
2,0,61,77,run,2,7
1,0,61,78,run,-4,10
4,1,61,79,pass,3,1
2,1,61,80,pass,12,6
3,1,61,81,pass,12,9
1,0,61,82,pass,0,10
2,0,61,83,pass,3,4
3,1,61,84,pass,22,1
1,0,61,85,run,2,10
1,0,61,86,run,2,10
2,1,61,87,pass,12,7
1,0,61,88,run,-4,10
1,0,61,89,pass,0,10
2,0,61,90,pass,-7,4
1,0,61,91,pass,3,10
3,0,61,92,pass,0,10
1,1,61,93,pass,14,10
3,0,61,94,run,2,4
2,0,61,95,run,3,7
1,0,61,96,run,1,10
2,1,61,97,pass,11,10
1,0,61,98,pass,3,10
2,0,61,99,pass,0,11
2,0,61,100,pass,2,10
3,0,61,101,pass,3,8
1,0,61,102,run,3,10
2,1,61,103,pass,24,10
3,1,61,104,pass,10,10
3,0,61,105,run,-3,5
3,1,61,106,run,3,2
2,1,61,107,pass,3,2
1,0,61,108,run,6,10
2,0,61,109,pass,5,8
1,0,61,110,pass,3,10
3,0,61,111,pass,3,6
1,1,61,112,run,14,10
4,0,61,113,run,3,4
2,1,61,114,pass,4,2
1,0,61,115,run,6,10
1,0,61,116,pass,4,10
2,0,61,117,pass,4,15
2,0,61,118,run,3,8
3,1,61,119,pass,17,6
1,1,61,120,pass,14,10
2,0,61,121,run,0,2
1,0,61,122,pass,9,10
3,0,61,123,run,0,2
3,0,61,124,run,4,6
4,1,61,125,pass,66,1
1,0,61,126,run,7,10
3,0,62,1,run,0,6
4,0,62,2,pass,0,2
3,1,62,3,pass,7,1
1,0,62,4,run,-2,10
1,1,62,5,pass,17,10
3,0,62,6,pass,0,10
1,0,62,7,run,6,10
1,0,62,8,pass,0,10
1,0,62,9,run,2,10
1,0,62,10,run,2,10
1,1,62,11,pass,45,10
4,1,62,12,run,2,1
1,0,62,13,run,3,10
2,0,62,14,run,3,6
3,1,62,15,pass,7,7
1,0,62,16,pass,-3,10
1,1,62,17,pass,14,10
1,0,62,18,run,8,10
3,0,62,19,pass,1,11
1,0,62,20,pass,0,10
1,0,62,21,run,-5,10
2,1,62,22,run,3,1
3,1,62,23,pass,9,4
3,0,62,24,pass,0,10
3,1,62,25,pass,11,1
1,0,62,26,pass,0,10
3,0,62,27,pass,0,8
3,1,62,28,pass,3,1
1,0,62,29,run,-2,10
2,0,62,30,pass,0,9
3,1,62,31,run,3,1
3,0,62,32,pass,2,4
1,0,62,33,pass,0,10
1,1,62,34,pass,13,10
1,0,62,35,run,0,10
2,1,62,36,pass,21,9
2,0,62,37,pass,-3,12
3,1,62,38,pass,19,2
1,0,62,39,run,3,10
2,0,62,40,pass,0,9
3,0,62,41,pass,0,3
1,0,62,42,run,0,10
2,0,62,43,pass,0,7
3,1,62,44,run,4,1
2,0,62,45,run,3,9
3,0,62,46,pass,0,6
3,1,62,47,run,4,3
3,1,62,48,run,3,2
2,0,62,49,run,0,11
1,1,62,50,run,42,10
2,0,62,51,run,3,5
3,1,62,52,pass,2,1
1,0,62,53,run,3,10
2,0,62,54,pass,-6,8
2,0,62,55,run,2,4
1,1,62,56,run,11,10
3,0,62,57,pass,0,2
3,1,62,58,pass,10,10
1,0,62,59,run,0,10
1,1,62,60,pass,19,10
3,0,62,61,pass,2,3
3,1,62,62,pass,32,20
1,0,62,63,pass,0,10
1,0,62,64,pass,2,10
2,0,62,65,run,2,9
3,0,62,66,run,3,20
3,0,62,67,pass,0,10
3,0,62,68,pass,4,7
3,0,62,69,run,1,4
3,0,62,70,pass,0,6
1,0,62,71,pass,4,10
1,0,62,72,pass,4,10
3,0,62,73,run,2,7
2,1,62,74,run,17,6
2,0,62,75,run,-5,1
2,1,62,76,run,7,5
1,1,62,77,pass,13,10
2,0,62,78,run,7,8
1,0,62,79,run,2,10
2,1,62,80,pass,20,7
1,0,62,81,run,3,10
1,0,62,82,run,2,10
3,1,62,83,run,9,5
1,0,62,84,pass,3,10
2,1,62,85,run,3,2
3,0,62,86,pass,0,4
3,1,62,87,pass,11,4
1,0,62,88,run,4,10
1,0,62,89,run,0,10
1,0,62,90,run,3,10
4,0,62,91,pass,5,10
4,1,62,92,pass,8,3
2,0,62,93,pass,-3,10
1,0,62,94,pass,-5,10
1,0,62,95,run,3,10
1,0,62,96,pass,8,10
2,0,62,97,pass,-10,6
1,0,62,98,pass,3,10
2,1,62,99,pass,11,10
1,0,62,100,run,3,10
2,0,62,101,run,-3,10
1,0,62,102,run,0,10
1,0,62,103,run,2,10
3,0,62,104,pass,4,20
2,0,62,105,run,-3,5
1,0,62,106,pass,-3,10
3,0,62,107,pass,0,12
1,0,62,108,run,-3,10
3,1,62,109,run,35,3
1,1,62,110,run,61,10
3,0,62,111,pass,0,8
3,1,62,112,pass,23,3
3,1,62,113,run,3,2
2,0,62,114,run,4,8
3,1,62,115,pass,10,3
1,0,62,116,run,3,10
1,0,62,117,pass,2,10
2,0,62,118,pass,10,15
1,1,62,119,pass,20,10
3,1,62,120,pass,11,1
3,0,62,121,run,-4,3
3,0,62,122,pass,4,6
2,0,62,123,run,3,8
1,0,62,124,run,0,10
1,1,62,125,run,18,10
1,0,62,126,run,0,10
2,0,62,127,pass,0,8
2,0,62,128,run,2,7
3,0,62,129,pass,0,12
3,0,62,130,pass,3,5
1,0,62,131,run,-4,10
3,0,62,132,pass,3,5
1,0,62,133,run,-5,10
2,0,62,134,pass,0,11
3,1,62,135,run,13,1
3,0,62,136,pass,0,3
1,0,62,137,run,-2,10
3,1,62,138,pass,10,7
1,0,62,139,run,3,10
3,0,62,140,pass,0,2
1,0,62,141,pass,-12,10
3,0,62,142,pass,-4,4
1,0,62,143,run,0,10
2,1,62,144,pass,11,7
2,0,62,145,run,7,8
2,1,62,146,run,13,6
1,1,62,147,pass,11,10
2,0,62,148,run,3,9
1,0,62,149,run,0,10
1,0,62,150,run,-3,10
4,0,62,151,run,3,5
2,0,62,152,run,2,8
2,0,62,153,pass,-4,8
1,0,62,154,run,6,10
2,0,62,155,pass,0,12
3,1,62,156,pass,4,2
2,0,62,157,run,3,9
1,0,62,158,pass,3,10
2,1,62,159,pass,12,7
1,1,62,160,run,13,10
1,1,62,161,pass,42,10
3,1,62,162,pass,14,2
2,1,62,163,pass,42,6
3,0,62,164,pass,3,11
3,0,62,165,pass,-3,1
3,0,62,166,pass,3,9
4,1,63,1,run,3,2
3,1,63,2,pass,11,2
3,1,63,3,run,3,1
2,0,63,4,pass,0,14
1,0,63,5,pass,3,10
2,0,63,6,pass,4,9
1,1,63,7,pass,13,10
2,1,63,8,pass,18,2
1,0,63,9,run,3,10
2,1,63,10,run,7,7
2,0,63,11,pass,0,7
2,0,63,12,run,2,8
3,0,63,13,pass,0,2
1,1,63,14,pass,20,10
2,0,63,15,run,2,8
4,1,63,16,pass,13,5
1,0,63,17,run,3,10
1,0,63,18,pass,0,10
1,0,63,19,pass,0,10
2,0,63,20,pass,0,8
1,0,63,21,run,3,10
1,0,63,22,run,2,10
1,0,63,23,run,-2,10
1,1,63,24,pass,15,10
3,0,63,25,run,2,3
3,1,63,26,pass,4,3
1,0,63,27,pass,7,10
4,0,63,28,pass,0,3
1,0,63,29,pass,0,10
2,0,63,30,run,3,10
3,0,63,31,pass,0,1
3,1,63,32,run,3,3
2,1,63,33,run,8,2
2,0,63,34,pass,4,9
2,0,63,35,pass,5,7
2,0,63,36,pass,0,7
2,0,63,37,pass,2,11
3,1,63,38,pass,20,1
2,0,63,39,pass,0,9
2,1,63,40,pass,15,13
1,0,63,41,pass,4,10
1,0,63,42,run,3,10
2,1,63,43,run,14,14
2,0,63,44,run,1,13
1,0,63,45,run,5,10
1,0,63,46,pass,0,10
2,0,63,47,pass,0,8
1,0,63,48,pass,0,10
1,0,63,49,pass,1,10
1,0,63,50,run,2,10
3,0,63,51,pass,3,6
3,1,63,52,pass,18,6
1,0,63,53,pass,4,10
1,1,63,54,pass,10,10
4,1,63,55,pass,2,2
3,0,63,56,pass,-5,2
2,1,63,57,pass,11,11
1,0,63,58,pass,-3,10
1,1,63,59,pass,20,10
1,0,63,60,pass,2,10
1,0,63,61,run,2,10
1,1,63,62,run,16,10
2,0,63,63,pass,3,7
1,0,63,64,pass,-2,10
2,1,63,65,pass,22,10
2,0,63,66,pass,-7,7
1,0,63,67,run,-3,10
2,0,63,68,pass,0,8
2,0,63,69,run,3,10
